id_number,customer_class,original_customer_class,node,arrival_date,waiting_time,service_start_date,service_time,service_end_date,time_blocked,exit_date,destination,queue_size_at_arrival,queue_size_at_departure,server_id,record_type
1975,Product_B,Product_B,2,514.8711344122132,0.0,514.8711344122132,0.055718374964385475,514.9268527871776,0.0,514.9268527871776,3,0,0,1,service
1975,Product_B,Product_B,3,514.9268527871776,0.0,514.9268527871776,0.02170194984103091,514.9485547370186,0.0,514.9485547370186,4,0,0,1,service
1975,Product_B,Product_B,4,514.9485547370186,0.0,514.9485547370186,0.0824677196653738,515.031022456684,0.0,515.031022456684,-1,0,0,1,service
1976,maint,maint,4,515.1059819460011,0.0,515.1059819460011,0.08315810538454116,515.1891400513856,0.0,515.1891400513856,-1,0,1,1,service
1978,Product_B,Product_B,1,515.2580235015724,0.0,515.2580235015724,0.002648619552587661,515.260672121125,0.0,515.260672121125,2,0,0,1,service
1978,Product_B,Product_B,2,515.260672121125,0.0,515.260672121125,0.02449930388274879,515.2851714250078,0.0,515.2851714250078,3,0,0,1,service
1978,Product_B,Product_B,3,515.2851714250078,0.0,515.2851714250078,0.10113104572030807,515.3863024707281,0.0,515.3863024707281,4,0,1,1,service
1978,Product_B,Product_B,4,515.3863024707281,0.0,515.3863024707281,0.025027740016639655,515.4113302107447,0.0,515.4113302107447,-1,0,1,1,service
1979,Product_B,Product_B,1,515.2654868490744,0.0,515.2654868490744,0.019706385155245698,515.2851932342296,0.0,515.2851932342296,2,0,1,1,service
1979,Product_B,Product_B,2,515.2851932342296,0.0,515.2851932342296,0.07389900702162322,515.3590922412512,0.0,515.3590922412512,3,0,0,1,service
1979,Product_B,Product_B,3,515.3590922412512,0.027210229476850145,515.3863024707281,0.0053080552885376164,515.3916105260166,0.0,515.3916105260166,4,1,0,1,service
1979,Product_B,Product_B,4,515.3916105260166,0.019719684728102038,515.4113302107447,0.029438437312933274,515.4407686480577,0.0,515.4407686480577,-1,1,0,1,service
1980,maint,maint,1,515.2715859502676,0.013607283961960093,515.2851932342296,0.260096382111783,515.5452896163414,0.0,515.5452896163414,-1,1,4,1,service
1977,Product_A,Product_A,3,515.1646042829015,0.0,515.1646042829015,0.002976852555093501,515.1675811354565,0.0,515.1675811354565,4,0,0,1,service
1977,Product_A,Product_A,4,515.1675811354565,0.021558915929063005,515.1891400513856,0.1638217694606965,515.3529618208463,0.0,515.3529618208463,1,1,0,1,service
1977,Product_A,Product_A,1,515.3529618208463,0.19232779549508905,515.5452896163414,0.032338296794364396,515.5776279131358,0.0,515.5776279131358,2,1,3,1,service
1977,Product_A,Product_A,2,515.5776279131358,0.0,515.5776279131358,0.0344206732204384,515.6120485863562,0.0,515.6120485863562,-1,0,3,1,service
1984,Product_A,Product_A,3,515.6683909971724,0.0,515.6683909971724,0.04311563302007926,515.7115066301925,0.0,515.7115066301925,4,0,3,1,service
1984,Product_A,Product_A,4,515.7115066301925,0.0,515.7115066301925,0.057185104465588665,515.7686917346581,0.0,515.7686917346581,1,0,1,1,service
1984,Product_A,Product_A,1,515.7686917346581,0.0,515.7686917346581,0.03226626642106112,515.8009580010792,0.0,515.8009580010792,2,0,0,1,service
1984,Product_A,Product_A,2,515.8009580010792,0.0,515.8009580010792,0.008306292895667866,515.8092642939748,0.0,515.8092642939748,-1,0,0,1,service
1981,Product_B,Product_B,1,515.4000552990058,0.1775726141299856,515.5776279131358,0.0036019684126813445,515.5812298815484,0.0,515.5812298815484,2,2,2,1,service
1981,Product_B,Product_B,2,515.5812298815484,0.030818704807757058,515.6120485863562,0.06774159608357877,515.6797901824398,0.0,515.6797901824398,3,1,2,1,service
1981,Product_B,Product_B,3,515.6797901824398,0.03171644775272853,515.7115066301925,0.052449800644239986,515.7639564308367,0.0,515.7639564308367,4,1,2,1,service
1981,Product_B,Product_B,4,515.7639564308367,0.00473530382134868,515.7686917346581,0.04236324103339939,515.8110549756915,0.0,515.8110549756915,-1,1,1,1,service
1982,Product_B,Product_B,1,515.4045666980835,0.1766631834649388,515.5812298815484,0.0036606782153967288,515.5848905597638,0.0,515.5848905597638,2,3,1,1,service
1982,Product_B,Product_B,2,515.5848905597638,0.0948996226759391,515.6797901824398,0.004349011020053695,515.6841391934598,0.0,515.6841391934598,3,2,1,1,service
1982,Product_B,Product_B,3,515.6841391934598,0.07981723737691482,515.7639564308367,0.020659250492485626,515.7846156813292,0.0,515.7846156813292,4,2,1,1,service
1982,Product_B,Product_B,4,515.7846156813292,0.026439294362262444,515.8110549756915,0.014415522838135075,515.8254704985296,0.0,515.8254704985296,-1,1,0,1,service
1983,Product_B,Product_B,1,515.476491194542,0.10839936522188509,515.5848905597638,0.011893847992951123,515.5967844077568,0.0,515.5967844077568,2,4,0,1,service
1983,Product_B,Product_B,2,515.5967844077568,0.08735478570304167,515.6841391934598,0.0051147510672535645,515.6892539445271,0.0,515.6892539445271,3,3,0,1,service
1983,Product_B,Product_B,3,515.6892539445271,0.09536173680214688,515.7846156813292,0.10528809370589443,515.8899037750351,0.0,515.8899037750351,4,3,1,1,service
1983,Product_B,Product_B,4,515.8899037750351,0.0,515.8899037750351,0.2058215458715722,516.0957253209067,0.0,516.0957253209067,-1,0,1,1,service
1985,Product_A,Product_A,3,515.887159220785,0.0027445542501709497,515.8899037750351,0.13136484050858144,516.0212686155437,0.0,516.0212686155437,4,1,0,1,service
1985,Product_A,Product_A,4,516.0212686155437,0.07445670536299076,516.0957253209067,0.03209091612791326,516.1278162370346,0.0,516.1278162370346,1,1,0,1,service
1985,Product_A,Product_A,1,516.1278162370346,0.0,516.1278162370346,0.03521895150402088,516.1630351885386,0.0,516.1630351885386,2,0,0,1,service
1985,Product_A,Product_A,2,516.1630351885386,0.0,516.1630351885386,0.03924810235901077,516.2022832908976,0.0,516.2022832908976,-1,0,0,1,service
1986,Product_B,Product_B,1,515.8933189346261,0.0,515.8933189346261,0.020830787521504135,515.9141497221476,0.0,515.9141497221476,2,0,0,1,service
1986,Product_B,Product_B,2,515.9141497221476,0.0,515.9141497221476,0.11477438577458088,516.0289241079222,0.0,516.0289241079222,3,0,0,1,service
1986,Product_B,Product_B,3,516.0289241079222,0.0,516.0289241079222,0.16025620619950587,516.1891803141217,0.0,516.1891803141217,4,0,0,1,service
1986,Product_B,Product_B,4,516.1891803141217,0.0,516.1891803141217,0.02329601331575759,516.2124763274375,0.0,516.2124763274375,-1,0,0,1,service
1987,Product_A,Product_A,3,516.2659096777098,0.0,516.2659096777098,0.031247808552507195,516.2971574862623,0.0,516.2971574862623,4,0,0,1,service
1987,Product_A,Product_A,4,516.2971574862623,0.0,516.2971574862623,0.03248335568514449,516.3296408419475,0.0,516.3296408419475,1,0,0,1,service
1987,Product_A,Product_A,1,516.3296408419475,0.0,516.3296408419475,0.1085583995613888,516.4381992415089,0.0,516.4381992415089,2,0,0,1,service
1987,Product_A,Product_A,2,516.4381992415089,0.0,516.4381992415089,0.0030290360311937548,516.4412282775401,0.0,516.4412282775401,-1,0,0,1,service
1988,maint,maint,2,516.6060300609762,0.0,516.6060300609762,0.11120608962232836,516.7172361505985,0.0,516.7172361505985,-1,0,0,1,service
1989,maint,maint,2,516.7676032631891,0.0,516.7676032631891,0.33744291951950345,517.1050461827086,0.0,517.1050461827086,-1,0,0,1,service
1990,maint,maint,2,517.2170579366772,0.0,517.2170579366772,0.026520071163076864,517.2435780078403,0.0,517.2435780078403,-1,0,0,1,service
1991,Product_A,Product_A,3,517.5514679542763,0.0,517.5514679542763,0.008500715606487574,517.5599686698828,0.0,517.5599686698828,4,0,0,1,service
1991,Product_A,Product_A,4,517.5599686698828,0.0,517.5599686698828,0.09494863090719718,517.65491730079,0.0,517.65491730079,1,0,0,1,service
1991,Product_A,Product_A,1,517.65491730079,0.0,517.65491730079,0.039038662565076265,517.693955963355,0.0,517.693955963355,2,0,0,1,service
1991,Product_A,Product_A,2,517.693955963355,0.0,517.693955963355,0.10787841837316137,517.8018343817282,0.0,517.8018343817282,-1,0,1,1,service
1992,Product_B,Product_B,1,517.7867440672259,0.0,517.7867440672259,0.007065444592171843,517.793809511818,0.0,517.793809511818,2,0,0,1,service
1992,Product_B,Product_B,2,517.793809511818,0.008024869910173038,517.8018343817282,0.012351744160014277,517.8141861258882,0.0,517.8141861258882,3,1,0,1,service
1992,Product_B,Product_B,3,517.8141861258882,0.0,517.8141861258882,0.012645496033769632,517.826831621922,0.0,517.826831621922,4,0,0,1,service
1992,Product_B,Product_B,4,517.826831621922,0.0,517.826831621922,0.06856305682197217,517.895394678744,0.0,517.895394678744,-1,0,0,1,service
1993,Product_B,Product_B,1,518.0140516331535,0.0,518.0140516331535,0.009913781654972809,518.0239654148085,0.0,518.0239654148085,2,0,0,1,service
1993,Product_B,Product_B,2,518.0239654148085,0.0,518.0239654148085,0.032675117947633225,518.0566405327561,0.0,518.0566405327561,3,0,0,1,service
1993,Product_B,Product_B,3,518.0566405327561,0.0,518.0566405327561,0.015110606486814504,518.0717511392429,0.0,518.0717511392429,4,0,0,1,service
1993,Product_B,Product_B,4,518.0717511392429,0.0,518.0717511392429,0.1818393334843904,518.2535904727273,0.0,518.2535904727273,-1,0,0,1,service
1994,Product_A,Product_A,3,518.238291427918,0.0,518.238291427918,0.022769680161900396,518.26106110808,0.0,518.26106110808,4,0,0,1,service
1994,Product_A,Product_A,4,518.26106110808,0.0,518.26106110808,0.015337159871023687,518.276398267951,0.0,518.276398267951,1,0,0,1,service
1994,Product_A,Product_A,1,518.276398267951,0.0,518.276398267951,0.0016368466513085878,518.2780351146023,0.0,518.2780351146023,2,0,0,1,service
1994,Product_A,Product_A,2,518.2780351146023,0.0,518.2780351146023,0.01974928319486935,518.2977843977972,0.0,518.2977843977972,-1,0,0,1,service
1995,maint,maint,1,518.7818690721386,0.0,518.7818690721386,0.20261616392883752,518.9844852360675,0.0,518.9844852360675,-1,0,0,1,service
1996,Product_A,Product_A,3,518.801823408387,0.0,518.801823408387,0.19629751177330945,518.9981209201603,0.0,518.9981209201603,4,0,0,1,service
1996,Product_A,Product_A,4,518.9981209201603,0.0,518.9981209201603,0.003843087374548304,519.0019640075349,0.0,519.0019640075349,1,0,0,1,service
1996,Product_A,Product_A,1,519.0019640075349,0.0,519.0019640075349,0.03794291281906226,519.0399069203539,0.0,519.0399069203539,2,0,0,1,service
1996,Product_A,Product_A,2,519.0399069203539,0.0,519.0399069203539,0.10190145426747677,519.1418083746214,0.0,519.1418083746214,-1,0,1,1,service
1997,maint,maint,2,519.1322298280256,0.00957854659577606,519.1418083746214,0.09524217793841672,519.2370505525598,0.0,519.2370505525598,-1,1,0,1,service
1999,maint,maint,1,519.3125578895857,0.0,519.3125578895857,0.13108140952306258,519.4436392991088,0.0,519.4436392991088,-1,0,0,1,service
1998,Product_A,Product_A,3,519.1620129252933,0.0,519.1620129252933,0.06920667414760828,519.2312195994409,0.0,519.2312195994409,4,0,0,1,service
1998,Product_A,Product_A,4,519.2312195994409,0.0,519.2312195994409,0.22643674186520002,519.4576563413061,0.0,519.4576563413061,1,0,0,1,service
1998,Product_A,Product_A,1,519.4576563413061,0.0,519.4576563413061,0.011372591551094047,519.4690289328572,0.0,519.4690289328572,2,0,0,1,service
1998,Product_A,Product_A,2,519.4690289328572,0.0,519.4690289328572,0.02645308426349402,519.4954820171207,0.0,519.4954820171207,-1,0,0,1,service
2000,maint,maint,4,519.799372515624,0.0,519.799372515624,0.00025442313381063286,519.7996269387578,0.0,519.7996269387578,-1,0,0,1,service
2001,maint,maint,2,520.7463540079158,0.0,520.7463540079158,0.07165560372618529,520.818009611642,0.0,520.818009611642,-1,0,0,1,service
2002,Product_A,Product_A,3,520.7528625434365,0.0,520.7528625434365,0.10790913142898262,520.8607716748655,0.0,520.8607716748655,4,0,0,1,service
2002,Product_A,Product_A,4,520.8607716748655,0.0,520.8607716748655,0.10137171893165942,520.9621433937972,0.0,520.9621433937972,1,0,0,1,service
2002,Product_A,Product_A,1,520.9621433937972,0.0,520.9621433937972,0.06399507871401511,521.0261384725112,0.0,521.0261384725112,2,0,1,1,service
2002,Product_A,Product_A,2,521.0261384725112,0.0,521.0261384725112,0.13812244105815807,521.1642609135694,0.0,521.1642609135694,-1,0,1,1,service
2003,Product_B,Product_B,1,520.9830569316326,0.04308154087857474,521.0261384725112,0.032090264945395575,521.0582287374566,0.0,521.0582287374566,2,1,0,1,service
2003,Product_B,Product_B,2,521.0582287374566,0.1060321761127625,521.1642609135694,0.030847974097810038,521.1951088876672,0.0,521.1951088876672,3,1,0,1,service
2003,Product_B,Product_B,3,521.1951088876672,0.0,521.1951088876672,0.12975124614922606,521.3248601338164,0.0,521.3248601338164,4,0,0,1,service
2003,Product_B,Product_B,4,521.3248601338164,0.0,521.3248601338164,0.13048548093979662,521.4553456147562,0.0,521.4553456147562,-1,0,0,1,service
2004,Product_A,Product_A,3,521.4769831410233,0.0,521.4769831410233,0.00759131906102084,521.4845744600843,0.0,521.4845744600843,4,0,0,1,service
2004,Product_A,Product_A,4,521.4845744600843,0.0,521.4845744600843,0.048583765872308504,521.5331582259566,0.0,521.5331582259566,1,0,1,1,service
2004,Product_A,Product_A,1,521.5331582259566,0.0,521.5331582259566,0.02539951544270025,521.5585577413993,0.0,521.5585577413993,2,0,1,1,service
2004,Product_A,Product_A,2,521.5585577413993,0.0,521.5585577413993,0.026753022637649337,521.585310764037,0.0,521.585310764037,-1,0,0,1,service
2005,Product_A,Product_A,3,521.4849293677154,0.0,521.4849293677154,0.019677895423114933,521.5046072631385,0.0,521.5046072631385,4,0,0,1,service
2005,Product_A,Product_A,4,521.5046072631385,0.0285509628181444,521.5331582259566,0.006196704034209688,521.5393549299908,0.0,521.5393549299908,1,1,0,1,service
2005,Product_A,Product_A,1,521.5393549299908,0.01920281140849056,521.5585577413993,0.028150940546424863,521.5867086819458,0.0,521.5867086819458,2,1,0,1,service
2005,Product_A,Product_A,2,521.5867086819458,0.0,521.5867086819458,0.008532268082376504,521.5952409500281,0.0,521.5952409500281,-1,0,0,1,service
2006,maint,maint,1,521.7942021853139,0.0,521.7942021853139,0.061537263925288244,521.8557394492392,0.0,521.8557394492392,-1,0,0,1,service
2007,Product_B,Product_B,1,522.0159001042757,0.0,522.0159001042757,0.015218437999351409,522.0311185422751,0.0,522.0311185422751,2,0,0,1,service
2007,Product_B,Product_B,2,522.0311185422751,0.0,522.0311185422751,0.0029284063055001752,522.0340469485806,0.0,522.0340469485806,3,0,0,1,service
2007,Product_B,Product_B,3,522.0340469485806,0.0,522.0340469485806,0.07861234860024524,522.1126592971808,0.0,522.1126592971808,4,0,0,1,service
2007,Product_B,Product_B,4,522.1126592971808,0.0,522.1126592971808,0.036512329459469584,522.1491716266403,0.0,522.1491716266403,-1,0,0,1,service
2009,maint,maint,1,522.2390353762082,0.0,522.2390353762082,0.1241956473133996,522.3632310235216,0.0,522.3632310235216,-1,0,1,1,service
2008,Product_A,Product_A,3,522.150915865304,0.0,522.150915865304,0.08140553457167243,522.2323213998757,0.0,522.2323213998757,4,0,0,1,service
2008,Product_A,Product_A,4,522.2323213998757,0.0,522.2323213998757,0.015433194145771267,522.2477545940214,0.0,522.2477545940214,1,0,0,1,service
2008,Product_A,Product_A,1,522.2477545940214,0.11547642950017689,522.3632310235216,0.01884260671101856,522.3820736302326,0.0,522.3820736302326,2,1,0,1,service
2008,Product_A,Product_A,2,522.3820736302326,0.0,522.3820736302326,0.037450279229915395,522.4195239094626,0.0,522.4195239094626,-1,0,0,1,service
2010,Product_A,Product_A,3,522.4071320668224,0.0,522.4071320668224,0.10337317591256578,522.510505242735,0.0,522.510505242735,4,0,0,1,service
2010,Product_A,Product_A,4,522.510505242735,0.0,522.510505242735,0.0273491459406614,522.5378543886757,0.0,522.5378543886757,1,0,0,1,service
2010,Product_A,Product_A,1,522.5378543886757,0.0,522.5378543886757,0.04736040510624662,522.5852147937819,0.0,522.5852147937819,2,0,0,1,service
2010,Product_A,Product_A,2,522.5852147937819,0.0,522.5852147937819,0.04766299354946568,522.6328777873314,0.0,522.6328777873314,-1,0,0,1,service
2011,maint,maint,1,522.6644859004206,0.0,522.6644859004206,0.415451110442973,523.0799370108635,0.0,523.0799370108635,-1,0,0,1,service
2012,Product_B,Product_B,1,523.1205123286453,0.0,523.1205123286453,0.027182987005858195,523.1476953156512,0.0,523.1476953156512,2,0,0,1,service
2012,Product_B,Product_B,2,523.1476953156512,0.0,523.1476953156512,0.008628417728573368,523.1563237333797,0.0,523.1563237333797,3,0,0,1,service
2012,Product_B,Product_B,3,523.1563237333797,0.0,523.1563237333797,0.2878454951320464,523.4441692285118,0.0,523.4441692285118,4,0,0,1,service
2012,Product_B,Product_B,4,523.4441692285118,0.0,523.4441692285118,0.16932776078454026,523.6134969892963,0.0,523.6134969892963,-1,0,0,1,service
2013,Product_A,Product_A,3,523.7955851350954,0.0,523.7955851350954,0.1791577704128713,523.9747429055083,0.0,523.9747429055083,4,0,1,1,service
2013,Product_A,Product_A,4,523.9747429055083,0.0,523.9747429055083,0.1390622602152689,524.1138051657235,0.0,524.1138051657235,1,0,0,1,service
2013,Product_A,Product_A,1,524.1138051657235,0.0,524.1138051657235,0.01923688804959056,524.1330420537731,0.0,524.1330420537731,2,0,0,1,service
2013,Product_A,Product_A,2,524.1330420537731,0.0,524.1330420537731,0.007784535212067567,524.1408265889852,0.0,524.1408265889852,-1,0,0,1,service
2014,Product_A,Product_A,3,523.8349512518857,0.13979165362252388,523.9747429055083,0.17488460945980933,524.1496275149681,0.0,524.1496275149681,4,1,0,1,service
2014,Product_A,Product_A,4,524.1496275149681,0.0,524.1496275149681,0.1064476783428745,524.256075193311,0.0,524.256075193311,1,0,0,1,service
2014,Product_A,Product_A,1,524.256075193311,0.0,524.256075193311,0.003519558270795642,524.2595947515817,0.0,524.2595947515817,2,0,0,1,service
2014,Product_A,Product_A,2,524.2595947515817,0.0,524.2595947515817,0.10204020767389466,524.3616349592556,0.0,524.3616349592556,-1,0,0,1,service
2015,Product_B,Product_B,1,524.9401287663802,0.0,524.9401287663802,0.017796492729644342,524.9579252591099,0.0,524.9579252591099,2,0,0,1,service
2015,Product_B,Product_B,2,524.9579252591099,0.0,524.9579252591099,0.07735246137144713,525.0352777204813,0.0,525.0352777204813,3,0,0,1,service
2015,Product_B,Product_B,3,525.0352777204813,0.0,525.0352777204813,0.09144507261225954,525.1267227930936,0.0,525.1267227930936,4,0,1,1,service
2015,Product_B,Product_B,4,525.1267227930936,0.0,525.1267227930936,0.12569941872902746,525.2524222118226,0.0,525.2524222118226,-1,0,1,1,service
2017,maint,maint,4,525.2716691960264,0.013004560076183225,525.2846737561026,0.048149863617595656,525.3328236197202,0.0,525.3328236197202,-1,1,0,1,service
2016,Product_A,Product_A,3,525.0357764251323,0.09094636796123723,525.1267227930936,0.035187683800245395,525.1619104768938,0.0,525.1619104768938,4,1,0,1,service
2016,Product_A,Product_A,4,525.1619104768938,0.09051173492878206,525.2524222118226,0.03225154428002952,525.2846737561026,0.0,525.2846737561026,1,1,1,1,service
2016,Product_A,Product_A,1,525.2846737561026,0.0,525.2846737561026,0.06388365712803079,525.3485574132307,0.0,525.3485574132307,2,0,0,1,service
2016,Product_A,Product_A,2,525.3485574132307,0.0,525.3485574132307,0.0038406997434776713,525.3523981129741,0.0,525.3523981129741,-1,0,0,1,service
2018,Product_A,Product_A,3,525.5253838283293,0.0,525.5253838283293,0.0558537060674098,525.5812375343967,0.0,525.5812375343967,4,0,0,1,service
2018,Product_A,Product_A,4,525.5812375343967,0.0,525.5812375343967,0.1560108328521892,525.7372483672489,0.0,525.7372483672489,1,0,0,1,service
2018,Product_A,Product_A,1,525.7372483672489,0.0,525.7372483672489,0.027220046348020333,525.7644684135969,0.0,525.7644684135969,2,0,0,1,service
2018,Product_A,Product_A,2,525.7644684135969,0.0,525.7644684135969,0.007882146082920372,525.7723505596798,0.0,525.7723505596798,-1,0,0,1,service
2019,Product_B,Product_B,1,526.6280524447204,0.0,526.6280524447204,0.003265798668394382,526.6313182433888,0.0,526.6313182433888,2,0,0,1,service
2019,Product_B,Product_B,2,526.6313182433888,0.0,526.6313182433888,0.0013068350468756762,526.6326250784357,0.0,526.6326250784357,3,0,0,1,service
2019,Product_B,Product_B,3,526.6326250784357,0.0,526.6326250784357,0.13891443133604753,526.7715395097717,0.0,526.7715395097717,4,0,1,1,service
2019,Product_B,Product_B,4,526.7715395097717,0.0,526.7715395097717,0.03592354221370897,526.8074630519855,0.0,526.8074630519855,-1,0,1,1,service
2020,Product_A,Product_A,3,526.7683249258017,0.0032145839700206125,526.7715395097717,0.007968675449887996,526.7795081852216,0.0,526.7795081852216,4,1,0,1,service
2020,Product_A,Product_A,4,526.7795081852216,0.027954866763820974,526.8074630519855,0.08098937439456222,526.88845242638,0.0,526.88845242638,1,1,1,1,service
2020,Product_A,Product_A,1,526.88845242638,0.0,526.88845242638,0.05075479738593458,526.939207223766,0.0,526.939207223766,2,0,1,1,service
2020,Product_A,Product_A,2,526.939207223766,0.0,526.939207223766,0.02866528344645758,526.9678725072124,0.0,526.9678725072124,-1,0,0,1,service
2021,Product_A,Product_A,3,526.8434517654383,0.0,526.8434517654383,0.011463595339023414,526.8549153607773,0.0,526.8549153607773,4,0,0,1,service
2021,Product_A,Product_A,4,526.8549153607773,0.033537065602672556,526.88845242638,0.006750079775656559,526.8952025061557,0.0,526.8952025061557,1,1,0,1,service
2021,Product_A,Product_A,1,526.8952025061557,0.04400471761027802,526.939207223766,0.2117950496863159,527.1510022734523,0.0,527.1510022734523,2,1,1,1,service
2021,Product_A,Product_A,2,527.1510022734523,0.0,527.1510022734523,0.049468440394093705,527.2004707138464,0.0,527.2004707138464,-1,0,1,1,service
2023,Product_A,Product_A,3,527.1326469573959,0.0,527.1326469573959,0.015521601442856081,527.1481685588387,0.0,527.1481685588387,4,0,0,1,service
2023,Product_A,Product_A,4,527.1481685588387,0.0,527.1481685588387,0.16723376617062513,527.3154023250094,0.0,527.3154023250094,1,0,0,1,service
2023,Product_A,Product_A,1,527.3154023250094,0.0,527.3154023250094,0.04298977691667005,527.358392101926,0.0,527.358392101926,2,0,0,1,service
2023,Product_A,Product_A,2,527.358392101926,0.0,527.358392101926,0.02672325412970622,527.3851153560557,0.0,527.3851153560557,-1,0,0,1,service
2022,Product_B,Product_B,1,526.9952409399447,0.15576133350759847,527.1510022734523,0.011356278447237855,527.1623585518995,0.0,527.1623585518995,2,1,0,1,service
2022,Product_B,Product_B,2,527.1623585518995,0.03811216194685585,527.2004707138464,0.07798839113888789,527.2784591049852,0.0,527.2784591049852,3,1,0,1,service
2022,Product_B,Product_B,3,527.2784591049852,0.0,527.2784591049852,0.09151756472522266,527.3699766697105,0.0,527.3699766697105,4,0,0,1,service
2022,Product_B,Product_B,4,527.3699766697105,0.0,527.3699766697105,0.09058668903981015,527.4605633587503,0.0,527.4605633587503,-1,0,0,1,service
2024,maint,maint,4,528.0286766671869,0.0,528.0286766671869,0.029514982399177825,528.0581916495861,0.0,528.0581916495861,-1,0,0,1,service
2025,Product_A,Product_A,3,528.0919436731511,0.0,528.0919436731511,0.015903553433759043,528.1078472265849,0.0,528.1078472265849,4,0,0,1,service
2025,Product_A,Product_A,4,528.1078472265849,0.0,528.1078472265849,0.0041745758297793145,528.1120218024147,0.0,528.1120218024147,1,0,0,1,service
2025,Product_A,Product_A,1,528.1120218024147,0.0,528.1120218024147,0.09150511370080494,528.2035269161155,0.0,528.2035269161155,2,0,0,1,service
2025,Product_A,Product_A,2,528.2035269161155,0.0,528.2035269161155,0.09055949489777504,528.2940864110133,0.0,528.2940864110133,-1,0,0,1,service
2027,maint,maint,2,528.3296187346755,0.0,528.3296187346755,0.03280197485833014,528.3624207095338,0.0,528.3624207095338,-1,0,0,1,service
2026,Product_B,Product_B,1,528.2848227184944,0.0,528.2848227184944,0.029001766858527844,528.3138244853529,0.0,528.3138244853529,2,0,0,1,service
2026,Product_B,Product_B,2,528.3138244853529,0.0,528.3138244853529,0.010629162958707639,528.3244536483116,0.0,528.3244536483116,3,0,0,1,service
2026,Product_B,Product_B,3,528.3244536483116,0.0,528.3244536483116,0.03658699326592796,528.3610406415776,0.0,528.3610406415776,4,0,0,1,service
2026,Product_B,Product_B,4,528.3610406415776,0.0,528.3610406415776,0.023368326913100645,528.3844089684907,0.0,528.3844089684907,-1,0,0,1,service
2028,Product_B,Product_B,1,529.277149942732,0.0,529.277149942732,0.03178355728016413,529.3089335000121,0.0,529.3089335000121,2,0,0,1,service
2028,Product_B,Product_B,2,529.3089335000121,0.0,529.3089335000121,0.0066411805328243645,529.315574680545,0.0,529.315574680545,3,0,0,1,service
2028,Product_B,Product_B,3,529.315574680545,0.0,529.315574680545,0.04726757951277705,529.3628422600577,0.0,529.3628422600577,4,0,0,1,service
2028,Product_B,Product_B,4,529.3628422600577,0.0,529.3628422600577,0.5770205462504236,529.9398628063082,0.0,529.9398628063082,-1,0,1,1,service
2030,maint,maint,2,530.0212622814587,0.0,530.0212622814587,0.13344504815302116,530.1547073296117,0.0,530.1547073296117,-1,0,2,1,service
2029,Product_A,Product_A,3,529.6286418013701,0.0,529.6286418013701,0.12050855224435963,529.7491503536145,0.0,529.7491503536145,4,0,0,1,service
2029,Product_A,Product_A,4,529.7491503536145,0.1907124526936741,529.9398628063082,0.12646209797799202,530.0663249042861,0.0,530.0663249042861,1,1,0,1,service
2029,Product_A,Product_A,1,530.0663249042861,0.005784822930536393,530.0721097272167,0.0325296454564068,530.1046393726731,0.0,530.1046393726731,2,1,0,1,service
2029,Product_A,Product_A,2,530.1046393726731,0.08026545572863597,530.1849048284017,0.037725612959206956,530.2226304413609,0.0,530.2226304413609,-1,2,0,1,service
2031,Product_B,Product_B,1,530.0550741376946,0.0,530.0550741376946,0.017035589522038208,530.0721097272167,0.0,530.0721097272167,2,0,1,1,service
2031,Product_B,Product_B,2,530.0721097272167,0.08259760239502612,530.1547073296117,0.030197498790016652,530.1849048284017,0.0,530.1849048284017,3,1,1,1,service
2031,Product_B,Product_B,3,530.1849048284017,0.0,530.1849048284017,0.07897452226563928,530.2638793506674,0.0,530.2638793506674,4,0,0,1,service
2031,Product_B,Product_B,4,530.2638793506674,0.0,530.2638793506674,0.056820086821289806,530.3206994374887,0.0,530.3206994374887,-1,0,0,1,service
2033,maint,maint,3,530.4235156550423,0.0,530.4235156550423,0.0022869235459666015,530.4258025785882,0.0,530.4258025785882,-1,0,0,1,service
2032,Product_A,Product_A,3,530.3582055797041,0.0,530.3582055797041,0.030138063522144876,530.3883436432262,0.0,530.3883436432262,4,0,0,1,service
2032,Product_A,Product_A,4,530.3883436432262,0.0,530.3883436432262,0.02099774327268733,530.4093413864989,0.0,530.4093413864989,1,0,0,1,service
2032,Product_A,Product_A,1,530.4093413864989,0.0,530.4093413864989,0.024030617215089478,530.433372003714,0.0,530.433372003714,2,0,0,1,service
2032,Product_A,Product_A,2,530.433372003714,0.0,530.433372003714,0.019043733862076806,530.4524157375761,0.0,530.4524157375761,-1,0,0,1,service
2034,Product_A,Product_A,3,530.8434693694352,0.0,530.8434693694352,0.002387158972510406,530.8458565284077,0.0,530.8458565284077,4,0,0,1,service
2034,Product_A,Product_A,4,530.8458565284077,0.0,530.8458565284077,0.09333038597662835,530.9391869143843,0.0,530.9391869143843,1,0,0,1,service
2034,Product_A,Product_A,1,530.9391869143843,0.0,530.9391869143843,0.053524183432614336,530.9927110978169,0.0,530.9927110978169,2,0,0,1,service
2034,Product_A,Product_A,2,530.9927110978169,0.0,530.9927110978169,0.0008451824328403745,530.9935562802498,0.0,530.9935562802498,-1,0,0,1,service
2036,maint,maint,3,531.7030829434985,0.0,531.7030829434985,0.017456853851513188,531.72053979735,0.0,531.72053979735,-1,0,0,1,service
